MIMDAS IP Data Geosoft Format : Integration Time = 0.50 to 2.50 secs
LINE:Block1 ARRAY:PLDP DIPOLE:100 UNITS:M TXFREQ:25/256
        Tx1x        Tx2x        Rx1x        Rx2x        Tx1y        Tx2y        Rx1y        Rx2y       2DRho       ARerr               Vp           I          Sp          IP       IPerr          Real001          Imag001          Real002          Imag002          Real003          Imag003          Real004          Imag004          Real005          Imag005          Real006          Imag006          Real007          Imag007          Real008          Imag008          Real009          Imag009          Real010          Imag010          Real011          Imag011          Real012          Imag012          Real013          Imag013          Real014          Imag014          Real015          Imag015          Real016          Imag016          Real017          Imag017          Real018          Imag018          Real019          Imag019          Real020          Imag020          Real021          Imag021          Real022          Imag022          Real023          Imag023          Real024          Imag024          Real025          Imag025          Real026          Imag026          Real027          Imag027          Real028          Imag028          Real029          Imag029          Real030          Imag030          Real031          Imag031          Real032          Imag032          Real033          Imag033          Real034          Imag034          Real035          Imag035          Real036          Imag036          Real037          Imag037          Real038          Imag038          Real039          Imag039          Real040          Imag040          Real041          Imag041          Real042          Imag042          Real043          Imag043          Real044          Imag044          Real045          Imag045          Real046          Imag046          Real047          Imag047          Real048          Imag048          Real049          Imag049          Real050          Imag050          Real051          Imag051          Real052          Imag052
    659150.0           *    658800.0    658900.0   6217785.0           *   6217585.0   6217585.0     418.928       0.003      -76.0930344       1.000       0.000       9.101       0.007  -7.6406501E-002   9.6209312E-004  -7.5736007E-002   1.0136856E-003  -7.5412980E-002   1.0534799E-003  -7.5194420E-002   1.0873073E-003  -7.5021365E-002   1.1108320E-003  -7.4892968E-002   1.1407739E-003  -7.4754237E-002   1.1629939E-003  -7.4644596E-002   1.2075731E-003  -7.4565332E-002   1.1789050E-003  -7.4495562E-002   1.2071226E-003  -7.4416405E-002   1.2156021E-003  -7.4337916E-002   1.2554306E-003  -7.4328645E-002   1.3381247E-003  -7.4220492E-002   1.3050036E-003  -7.4167058E-002   1.3061919E-003  -7.4151610E-002   1.3153072E-003  -7.4059089E-002   1.3476322E-003  -7.4071626E-002   1.3924099E-003  -7.3981780E-002   1.3637884E-003  -7.3926427E-002   1.3960290E-003  -7.3892190E-002   1.4089923E-003  -7.3864629E-002   1.4713299E-003  -7.3846904E-002   1.4096217E-003  -7.3790518E-002   1.4035907E-003  -7.3820940E-002   1.5395601E-003  -7.3779778E-002   1.5191097E-003  -7.3660938E-002   1.5534389E-003  -7.3716902E-002   1.4372372E-003  -7.3656857E-002   1.5211602E-003  -7.3591308E-002   1.4623453E-003  -7.3581370E-002   1.5346008E-003  -7.3583100E-002   1.5437955E-003  -7.3532119E-002   1.5301160E-003  -7.3567504E-002   1.5654021E-003  -7.3483670E-002   1.6148588E-003  -7.3348917E-002   1.4404142E-003  -7.3447180E-002   1.6376176E-003  -7.3306221E-002   1.6936197E-003  -7.3185315E-002   1.7294521E-003  -7.3200765E-002   1.6795351E-003  -7.3313052E-002   1.4906262E-003  -7.3332346E-002   1.6014913E-003  -7.3301719E-002   1.6016293E-003  -7.3299567E-002   1.5655727E-003  -7.3247325E-002   1.5093008E-003  -7.3336251E-002   1.6367569E-003  -7.3107447E-002   1.6977718E-003  -7.3010793E-002   1.6515192E-003  -7.3236314E-002   1.8229262E-003  -7.3275103E-002   1.7284554E-003  -7.3088345E-002   1.7825432E-003  -7.3014138E-002   1.8531455E-003 
    659250.0           *    658800.0    658900.0   6217785.0           *   6217585.0   6217585.0     360.592       0.010      -36.3465425       1.000       0.000      12.855       0.012  -3.6488546E-002   6.3197346E-004  -3.6053316E-002   6.3506455E-004  -3.5849005E-002   6.4979579E-004  -3.5725241E-002   6.5970475E-004  -3.5614534E-002   6.6401087E-004  -3.5523143E-002   6.8155562E-004  -3.5471955E-002   6.8751878E-004  -3.5410873E-002   6.9164014E-004  -3.5336610E-002   7.1345484E-004  -3.5289759E-002   7.0720967E-004  -3.5241965E-002   6.9861058E-004  -3.5220655E-002   7.3546960E-004  -3.5197855E-002   7.2997022E-004  -3.5127061E-002   6.9264751E-004  -3.5101122E-002   7.0282778E-004  -3.5092457E-002   7.3440259E-004  -3.5044289E-002   7.3596208E-004  -3.5027625E-002   7.7225445E-004  -3.5048016E-002   7.6534193E-004  -3.4983399E-002   7.3822766E-004  -3.4974970E-002   7.3209843E-004  -3.4927328E-002   7.4738308E-004  -3.4911595E-002   7.8493935E-004  -3.4906305E-002   7.7266304E-004  -3.4883088E-002   8.5289787E-004  -3.4890232E-002   7.9401165E-004  -3.4837032E-002   7.9711907E-004  -3.4799198E-002   7.9045154E-004  -3.4798454E-002   8.1796705E-004  -3.4745885E-002   8.4945155E-004  -3.4755899E-002   8.4998502E-004  -3.4800426E-002   7.8654844E-004  -3.4728858E-002   7.6727373E-004  -3.4756896E-002   7.7666401E-004  -3.4796150E-002   8.0150962E-004  -3.4647000E-002   9.8954424E-004  -3.4845615E-002   8.5507928E-004  -3.4923319E-002   7.4332388E-004  -3.4616873E-002   8.2297339E-004  -3.4693383E-002   7.7814477E-004  -3.4557481E-002   7.5506675E-004  -3.4621021E-002   8.6850317E-004  -3.4704726E-002   9.5465994E-004  -3.4524488E-002   9.3456432E-004  -3.4597146E-002   9.3933124E-004  -3.4579475E-002   8.2748896E-004  -3.4583928E-002   7.6437215E-004  -3.4445055E-002   8.4131471E-004  -3.4491525E-002   8.6325497E-004  -3.4571460E-002   8.1111230E-004  -3.4551971E-002   8.5100598E-004  -3.4563469E-002   9.0259924E-004 
    659350.0           *    658800.0    658900.0   6217785.0           *   6217585.0   6217585.0     220.102       0.025      -14.0977861       1.000       0.000      28.013       0.041  -1.4141018E-002   5.2112208E-004  -1.3784641E-002   4.9771672E-004  -1.3627283E-002   4.9099292E-004  -1.3521728E-002   4.8942716E-004  -1.3443951E-002   4.8956867E-004  -1.3402454E-002   4.8071690E-004  -1.3324974E-002   4.8071554E-004  -1.3293025E-002   4.8547840E-004  -1.3247822E-002   4.8788828E-004  -1.3214798E-002   4.9428271E-004  -1.3186043E-002   4.7438618E-004  -1.3171769E-002   4.7527561E-004  -1.3160414E-002   4.7575898E-004  -1.3113083E-002   4.8161940E-004  -1.3088851E-002   4.6992912E-004  -1.3054914E-002   5.0034962E-004  -1.3052557E-002   4.4586227E-004  -1.3058494E-002   4.6124037E-004  -1.3024711E-002   4.8213095E-004  -1.3005322E-002   4.8161362E-004  -1.2986808E-002   4.8747120E-004  -1.2992805E-002   4.8651049E-004  -1.2964422E-002   5.1210348E-004  -1.2929492E-002   4.2243301E-004  -1.2964348E-002   5.0292693E-004  -1.2926294E-002   4.4146539E-004  -1.2908709E-002   4.7764099E-004  -1.2944889E-002   5.0536667E-004  -1.2895942E-002   4.9816284E-004  -1.2884138E-002   4.6453550E-004  -1.2890744E-002   4.7732289E-004  -1.2948186E-002   4.4347768E-004  -1.2798012E-002   4.9083997E-004  -1.2796984E-002   5.3139970E-004  -1.2776188E-002   4.5803662E-004  -1.2677069E-002   5.1634535E-004  -1.2836620E-002   4.8568605E-004  -1.2788249E-002   3.5308299E-004  -1.2735816E-002   3.6837166E-004  -1.2940960E-002   3.6337788E-004  -1.2892132E-002   4.9595669E-004  -1.2632170E-002   4.2805546E-004  -1.2720978E-002   5.4387190E-004  -1.2942417E-002   5.1026895E-004  -1.2650874E-002   5.1563884E-004  -1.2880176E-002   4.9793581E-004  -1.2700901E-002   2.9730408E-004  -1.2682278E-002   6.5201868E-004  -1.2753697E-002   4.1065906E-004  -1.2643261E-002   3.9371865E-004  -1.2568256E-002   3.9825383E-004  -1.2736111E-002   4.8493786E-004 
    659450.0           *    658800.0    658900.0   6217785.0           *   6217585.0   6217585.0     263.489       0.037      -11.6633585       1.000       0.000      28.553       0.083  -1.1698394E-002   4.3850100E-004  -1.1400052E-002   4.1995568E-004  -1.1269922E-002   4.0764669E-004  -1.1180074E-002   4.0481798E-004  -1.1121448E-002   4.0722287E-004  -1.1068373E-002   3.9977043E-004  -1.1023542E-002   3.9771631E-004  -1.0982973E-002   4.0105750E-004  -1.0958202E-002   4.0134138E-004  -1.0930372E-002   4.1153625E-004  -1.0898102E-002   3.9935606E-004  -1.0879729E-002   3.8866031E-004  -1.0848715E-002   3.9662568E-004  -1.0825280E-002   3.8239113E-004  -1.0800381E-002   3.9610128E-004  -1.0805344E-002   3.9286848E-004  -1.0759383E-002   3.7188609E-004  -1.0752846E-002   3.9429740E-004  -1.0732818E-002   3.3457967E-004  -1.0751101E-002   3.4377081E-004  -1.0741472E-002   3.4851706E-004  -1.0728901E-002   3.7409327E-004  -1.0719953E-002   3.6174004E-004  -1.0716486E-002   3.6548728E-004  -1.0672984E-002   3.3556373E-004  -1.0693143E-002   3.6018755E-004  -1.0656320E-002   4.1416096E-004  -1.0688292E-002   4.0372712E-004  -1.0652523E-002   3.9823344E-004  -1.0597109E-002   3.4348269E-004  -1.0590301E-002   3.6449134E-004  -1.0621457E-002   4.0090729E-004  -1.0561136E-002   2.8254106E-004  -1.0638458E-002   4.3339253E-004  -1.0563752E-002   3.5737538E-004  -1.0466910E-002   4.0130738E-004  -1.0582534E-002   3.4979100E-004  -1.0572952E-002   3.9048593E-004  -1.0524310E-002   3.6625575E-004  -1.0549380E-002   3.2394259E-004  -1.0513401E-002   3.4781971E-004  -1.0667689E-002   2.9079589E-004  -1.0535414E-002   2.3434357E-004  -1.0557508E-002   5.4722083E-004  -1.0648907E-002   4.0001695E-004  -1.0432578E-002   2.8811985E-004  -1.0535437E-002   3.8614094E-004  -1.0405464E-002   2.8021092E-004  -1.0499044E-002   4.2149362E-004  -1.0449615E-002   3.1411277E-004  -1.0506795E-002   3.3944674E-004  -1.0581862E-002   3.7305460E-004 
    659550.0           *    658800.0    658900.0   6217785.0           *   6217585.0   6217585.0     292.212       0.026       -9.4657248       1.000       0.000      27.387       0.082  -9.4953643E-003   3.4268742E-004  -9.2593424E-003   3.2671478E-004  -9.1579011E-003   3.2004797E-004  -9.0775505E-003   3.3040250E-004  -9.0351733E-003   3.2868558E-004  -9.0002410E-003   3.1825546E-004  -8.9549642E-003   3.1786387E-004  -8.9281425E-003   3.0781721E-004  -8.9079880E-003   3.0465449E-004  -8.8920876E-003   3.0951996E-004  -8.8582484E-003   3.1254754E-004  -8.8526775E-003   2.8889940E-004  -8.8329271E-003   3.0592612E-004  -8.8257853E-003   2.9798873E-004  -8.7817247E-003   2.8665930E-004  -8.7892237E-003   2.9475219E-004  -8.7729555E-003   2.9954345E-004  -8.7481225E-003   2.9488302E-004  -8.7710846E-003   3.2665793E-004  -8.7842191E-003   2.7442419E-004  -8.7192583E-003   2.9624455E-004  -8.7584149E-003   3.0640143E-004  -8.7201398E-003   2.7289791E-004  -8.6892205E-003   3.3785866E-004  -8.6828986E-003   2.7923178E-004  -8.7286399E-003   3.3063201E-004  -8.6781522E-003   2.8689163E-004  -8.7161097E-003   3.1230848E-004  -8.6763687E-003   3.7066949E-004  -8.6590630E-003   2.3751869E-004  -8.6070786E-003   2.4547661E-004  -8.6242848E-003   3.6675808E-004  -8.6313681E-003   2.4795422E-004  -8.6582029E-003   2.7872403E-004  -8.5764521E-003   1.7556091E-004  -8.6349891E-003   2.0608316E-004  -8.6606996E-003   2.4585538E-004  -8.7410430E-003   2.4218259E-004  -8.6371568E-003   2.7289273E-004  -8.5121880E-003   3.8222563E-004  -8.5923880E-003   1.1097104E-004  -8.6371760E-003   3.2333985E-004  -8.5022037E-003   3.0562773E-004  -8.6139761E-003   3.8960247E-004  -8.5616333E-003   2.9523253E-004  -8.4288038E-003   3.2895562E-004  -8.5579505E-003   3.5735055E-004  -8.6184125E-003   2.1606580E-004  -8.5870084E-003   2.8826146E-004  -8.4830795E-003   1.7959641E-004  -8.5202956E-003   8.2431698E-005  -8.5457297E-003   1.9735575E-004 
    659650.0           *    658800.0    658900.0   6217785.0           *   6217585.0   6217585.0     360.635       0.039       -8.9118862       1.000       0.000      26.910       0.054  -8.9395924E-003   3.1700611E-004  -8.7234122E-003   3.0478676E-004  -8.6267035E-003   3.0240926E-004  -8.5572556E-003   2.9729549E-004  -8.5147711E-003   2.9168699E-004  -8.4785798E-003   2.9433953E-004  -8.4431462E-003   2.9278911E-004  -8.4122554E-003   2.8734016E-004  -8.3894421E-003   2.8451254E-004  -8.3718842E-003   2.8533555E-004  -8.3467167E-003   2.9492948E-004  -8.3360594E-003   2.8405176E-004  -8.3189327E-003   2.8540328E-004  -8.3026393E-003   2.8839564E-004  -8.2986222E-003   2.8916792E-004  -8.2928877E-003   2.8191967E-004  -8.2679202E-003   2.8759457E-004  -8.2637277E-003   2.7972646E-004  -8.2422719E-003   2.7121203E-004  -8.2318958E-003   2.6614666E-004  -8.2076274E-003   2.6450103E-004  -8.2200810E-003   2.6855720E-004  -8.1921731E-003   2.8132479E-004  -8.1936497E-003   2.5912470E-004  -8.2025605E-003   2.8020089E-004  -8.2008667E-003   2.7938514E-004  -8.1695811E-003   2.8795990E-004  -8.1677393E-003   2.5950300E-004  -8.1795951E-003   2.5793412E-004  -8.1663133E-003   3.0877760E-004  -8.1741645E-003   2.8842320E-004  -8.1470369E-003   2.5522983E-004  -8.1429996E-003   3.0063617E-004  -8.1312599E-003   2.9500505E-004  -8.1928584E-003   2.6935271E-004  -8.0486145E-003   3.2080016E-004  -8.1307773E-003   2.8219482E-004  -8.1450120E-003   2.4593024E-004  -8.1324230E-003   3.3628368E-004  -8.0584732E-003   2.3000818E-004  -8.0992491E-003   2.3905476E-004  -8.0248121E-003   2.6918848E-004  -8.1069343E-003   2.7291620E-004  -8.0730031E-003   2.6119523E-004  -8.0982763E-003   3.4574640E-004  -8.0908786E-003   2.1404813E-004  -8.0781208E-003   2.6473206E-004  -8.1129280E-003   2.8700323E-004  -8.0020096E-003   2.6728410E-004  -8.0754491E-003   2.5612791E-004  -8.0645281E-003   3.4095481E-004  -8.0346839E-003   2.5997039E-004 
    659750.0           *    658800.0    658900.0   6217785.0           *   6217585.0   6217585.0     445.049       0.030       -8.6587717       1.000       0.000      26.875       0.066  -8.6858008E-003   3.0716483E-004  -8.4758393E-003   2.9540216E-004  -8.3862449E-003   2.9271323E-004  -8.3225145E-003   2.9000997E-004  -8.2820070E-003   2.8975678E-004  -8.2399389E-003   2.8140903E-004  -8.2085780E-003   2.8694992E-004  -8.1792102E-003   2.8547265E-004  -8.1567310E-003   2.7969810E-004  -8.1422798E-003   2.8073004E-004  -8.1269073E-003   2.8392196E-004  -8.0962566E-003   2.8426911E-004  -8.0742194E-003   2.5379567E-004  -8.0585721E-003   2.6065509E-004  -8.0526169E-003   2.9695650E-004  -8.0450625E-003   2.7291955E-004  -8.0613332E-003   2.7505019E-004  -8.0201617E-003   2.8741950E-004  -8.0044873E-003   2.7103015E-004  -8.0216220E-003   2.6433639E-004  -8.0171268E-003   2.8095236E-004  -7.9922955E-003   2.6620113E-004  -8.0066160E-003   3.0019550E-004  -7.9985847E-003   2.8922618E-004  -7.9580378E-003   2.5121262E-004  -7.9369741E-003   2.3675057E-004  -7.9214902E-003   2.6543232E-004  -7.8867131E-003   2.5486802E-004  -7.9451097E-003   2.7663328E-004  -7.8850719E-003   2.5196007E-004  -7.9295746E-003   2.8891209E-004  -7.9011170E-003   2.3477121E-004  -7.8652464E-003   2.5643068E-004  -7.7872263E-003   2.7824943E-004  -7.8911893E-003   3.0503760E-004  -7.8983247E-003   3.1109600E-004  -7.9207456E-003   2.7930045E-004  -7.9211813E-003   2.2546757E-004  -7.9668848E-003   2.5042636E-004  -7.7927875E-003   1.5560786E-004  -7.7674454E-003   1.7298344E-004  -7.7217714E-003   2.1221509E-004  -7.8697728E-003   2.9114673E-004  -7.8936656E-003   2.7424657E-004  -7.8022135E-003   2.1362794E-004  -7.8875527E-003   1.9092949E-004  -7.9034318E-003   3.2184789E-004  -7.8604318E-003   1.5197656E-004  -7.8536352E-003   2.5198819E-004  -7.7556267E-003   2.9212256E-004  -7.8598259E-003   3.1726747E-004  -7.9289156E-003   2.7128395E-004 
    659850.0           *    658800.0    658900.0   6217785.0           *   6217585.0   6217585.0     555.328       0.025       -8.7195199       1.000       0.000      26.380       0.070  -8.7470174E-003   3.0523746E-004  -8.5360901E-003   2.9540692E-004  -8.4432288E-003   2.9141467E-004  -8.3829498E-003   2.9681628E-004  -8.3337150E-003   2.8962043E-004  -8.2989238E-003   2.8345092E-004  -8.2647027E-003   2.8702481E-004  -8.2308408E-003   2.9075053E-004  -8.2204449E-003   2.8227547E-004  -8.1954127E-003   2.8389648E-004  -8.1702527E-003   2.7861771E-004  -8.1465159E-003   2.7364817E-004  -8.1543702E-003   2.7409141E-004  -8.1329349E-003   2.8793154E-004  -8.1101480E-003   2.8793383E-004  -8.0921485E-003   2.7694256E-004  -8.0973131E-003   2.7756023E-004  -8.0910030E-003   2.6682631E-004  -8.0729664E-003   2.7429736E-004  -8.0506681E-003   2.5796413E-004  -8.0531419E-003   2.5415763E-004  -8.0454142E-003   2.4757906E-004  -8.0507577E-003   2.7344260E-004  -8.0174736E-003   2.7164355E-004  -8.0115474E-003   2.6030608E-004  -8.0136764E-003   2.4792262E-004  -8.0300045E-003   2.8882148E-004  -7.9803889E-003   2.4637893E-004  -7.9691116E-003   2.2070330E-004  -7.9919309E-003   2.3054155E-004  -7.9683617E-003   2.5030008E-004  -7.9708753E-003   2.4632694E-004  -7.9726075E-003   2.3693171E-004  -7.9188810E-003   3.3941597E-004  -7.9233467E-003   2.9599869E-004  -7.9365224E-003   2.1315714E-004  -7.9950621E-003   2.5058812E-004  -7.9548402E-003   2.8262435E-004  -7.9064923E-003   2.8486869E-004  -7.9204361E-003   2.3336884E-004  -7.8764580E-003   1.8137487E-004  -7.8913969E-003   1.1399386E-004  -7.9104656E-003   2.3367593E-004  -7.9583721E-003   2.1026333E-004  -7.8638546E-003   2.8602889E-004  -7.8849807E-003   2.3505285E-004  -7.8841906E-003   2.3203706E-004  -7.9140106E-003   1.8609850E-004  -7.8593256E-003   2.6266581E-004  -7.8890692E-003   2.0898160E-004  -7.9017842E-003   2.3256366E-004  -7.8786411E-003   2.2757293E-004 
    659950.0           *    658800.0    658900.0   6217785.0           *   6217585.0   6217585.0     671.107       0.023       -8.6752139       1.000       0.000      26.530       0.075  -8.7024342E-003   3.0541371E-004  -8.4924744E-003   2.9533086E-004  -8.4003208E-003   2.9547288E-004  -8.3384501E-003   2.9723546E-004  -8.2912542E-003   2.9534398E-004  -8.2528558E-003   2.9388168E-004  -8.2217624E-003   2.9270208E-004  -8.1904457E-003   2.8674431E-004  -8.1622826E-003   2.8223010E-004  -8.1447583E-003   2.7843415E-004  -8.1427434E-003   2.8286486E-004  -8.1222799E-003   2.8875646E-004  -8.1094680E-003   2.8669954E-004  -8.0904907E-003   2.7199780E-004  -8.0589697E-003   2.8658798E-004  -8.0563628E-003   3.0345526E-004  -8.0500074E-003   2.7342130E-004  -8.0505026E-003   2.8009426E-004  -8.0463528E-003   2.8613005E-004  -8.0253041E-003   2.8987362E-004  -7.9965315E-003   2.8372094E-004  -8.0154974E-003   2.8907765E-004  -7.9689715E-003   2.8621345E-004  -7.9765917E-003   2.9234921E-004  -7.9565343E-003   2.7877922E-004  -7.9418039E-003   2.5371543E-004  -7.9696617E-003   2.6438894E-004  -7.9796977E-003   2.7998428E-004  -7.9572329E-003   2.6648120E-004  -7.9596281E-003   2.7759181E-004  -7.9342712E-003   2.5369986E-004  -7.8726152E-003   2.6789592E-004  -7.9392908E-003   2.4066864E-004  -7.9226574E-003   2.6174279E-004  -7.8395221E-003   2.4335557E-004  -7.9721982E-003   1.3230205E-004  -7.9744922E-003   2.8250711E-004  -7.9508860E-003   2.1730186E-004  -7.9004645E-003   2.2921374E-004  -7.9231609E-003   3.5279460E-004  -7.8333636E-003   3.4595725E-004  -7.8628108E-003   2.7462273E-004  -7.8289728E-003   3.5276402E-004  -7.7925370E-003   2.9347468E-004  -7.9107306E-003   2.8781751E-004  -7.8520087E-003   3.2091049E-004  -7.7660483E-003   2.4458472E-004  -7.8863078E-003   3.5021678E-004  -7.8344225E-003   2.3866651E-004  -7.7580387E-003   3.2740662E-004  -7.8432771E-003   3.2786473E-004  -7.8715659E-003   3.2920509E-004 
    660050.0           *    658800.0    658900.0   6217785.0           *   6217585.0   6217585.0     789.638       0.040       -8.5421700       1.000       0.000      26.286       0.089  -8.5686295E-003   2.9759565E-004  -8.3682882E-003   2.8833220E-004  -8.2751419E-003   2.8263759E-004  -8.2152977E-003   2.8423749E-004  -8.1772382E-003   2.8677400E-004  -8.1219247E-003   2.8470524E-004  -8.1109991E-003   2.7263270E-004  -8.0740772E-003   2.7671909E-004  -8.0461383E-003   2.8056668E-004  -8.0407037E-003   2.8648204E-004  -8.0400534E-003   2.5518967E-004  -7.9840451E-003   3.1127114E-004  -7.9634884E-003   2.6207032E-004  -7.9729348E-003   2.8559023E-004  -7.9778211E-003   3.4868781E-004  -7.9421200E-003   2.9945278E-004  -7.9405733E-003   3.0265471E-004  -7.9326705E-003   3.1063221E-004  -7.8957437E-003   2.4828323E-004  -7.9393059E-003   2.3945392E-004  -7.9363372E-003   2.6997178E-004  -7.8587825E-003   2.6114643E-004  -7.8527876E-003   2.8195795E-004  -7.8373442E-003   3.1989130E-004  -7.8343720E-003   2.2218068E-004  -7.9234863E-003   2.8115712E-004  -7.8497368E-003   2.6680676E-004  -7.8672764E-003   2.8242444E-004  -7.8078790E-003   2.5680580E-004  -7.8289528E-003   2.5492364E-004  -7.8383213E-003   2.8585682E-004  -7.7817860E-003   3.3634540E-004  -7.8281216E-003   2.9348853E-004  -7.7920514E-003   3.4101852E-004  -7.8862240E-003   3.9594295E-004  -7.8371612E-003   2.6915680E-004  -7.8507105E-003   3.4403254E-004  -7.7459300E-003   3.1597163E-004  -7.7450337E-003   3.4891603E-004  -7.8274416E-003   5.1711053E-004  -7.7576828E-003   1.8259373E-004  -7.7971443E-003   1.5274974E-004  -7.8015130E-003   1.6624835E-004  -7.6980757E-003   3.7202081E-004  -7.7832303E-003   2.8379835E-004  -7.7760238E-003   2.0312392E-004  -7.5391044E-003   3.5790646E-004  -7.6478169E-003   2.0923850E-004  -7.7656742E-003   2.5996259E-004  -7.6183886E-003   3.4183727E-004  -7.8520084E-003   2.3093347E-004  -7.7205833E-003   3.6947739E-004 
    660150.0           *    658800.0    658900.0   6217785.0           *   6217585.0   6217585.0     921.751       0.017       -8.4594484       1.000       0.000      26.313       0.070  -8.4862216E-003   2.9469323E-004  -8.2853721E-003   2.8421218E-004  -8.1883730E-003   2.8746784E-004  -8.1304730E-003   2.7427623E-004  -8.1008577E-003   2.7603646E-004  -8.0489834E-003   2.8132847E-004  -8.0328508E-003   2.6468113E-004  -8.0091965E-003   2.8870919E-004  -7.9685121E-003   2.8544209E-004  -7.9531709E-003   2.7920940E-004  -7.9472449E-003   2.7765538E-004  -7.9185003E-003   2.7404030E-004  -7.9307103E-003   2.8350713E-004  -7.9006182E-003   3.2636023E-004  -7.8516441E-003   2.7664160E-004  -7.8839135E-003   3.0135910E-004  -7.8460514E-003   2.8075403E-004  -7.8563377E-003   2.8677317E-004  -7.8592611E-003   2.6339596E-004  -7.8854879E-003   2.1796067E-004  -7.8491069E-003   2.7553352E-004  -7.7452173E-003   2.6753202E-004  -7.8259118E-003   2.9209383E-004  -7.8006202E-003   2.9760847E-004  -7.7662275E-003   2.8898680E-004  -7.6950641E-003   2.9017597E-004  -7.8156053E-003   2.2758099E-004  -7.8591466E-003   3.2958258E-004  -7.7771649E-003   3.0069113E-004  -7.8334937E-003   2.9645538E-004  -7.8213011E-003   3.0520785E-004  -7.7775570E-003   1.8866579E-004  -7.8242256E-003   1.4809586E-004  -7.7590216E-003   2.6757170E-004  -7.8207587E-003   3.3928823E-004  -7.7913418E-003   3.3929323E-004  -7.6217821E-003   4.1920160E-004  -7.5852876E-003   4.4340719E-004  -7.7957534E-003   3.5110415E-004  -7.7585124E-003   3.1923740E-004  -7.4567062E-003   3.8642245E-004  -7.5409696E-003   2.5422214E-004  -7.7711389E-003   1.0661194E-004  -7.7446518E-003   3.2266885E-004  -7.6956474E-003   2.0684046E-004  -7.6930246E-003   1.1846276E-004  -7.5716214E-003   2.5073647E-004  -7.5933511E-003   3.2851463E-004  -7.5634499E-003   3.7359548E-004  -7.6045995E-003   3.4573145E-004  -7.6653365E-003   3.2294635E-004  -7.5253204E-003   2.1886153E-004 
    660250.0           *    658800.0    658900.0   6217785.0           *   6217585.0   6217585.0    1058.646       0.072       -8.3386378       1.000       0.000      26.186       0.084  -8.3643029E-003   2.8963399E-004  -8.1687687E-003   2.8011156E-004  -8.0707710E-003   2.7314344E-004  -8.0233570E-003   2.8843023E-004  -7.9854342E-003   2.7525893E-004  -7.9372899E-003   2.9171106E-004  -7.9018842E-003   2.8264665E-004  -7.8875153E-003   2.9460891E-004  -7.8575766E-003   2.6662586E-004  -7.8365897E-003   3.0497275E-004  -7.8407402E-003   2.7498312E-004  -7.8196861E-003   2.6220938E-004  -7.7757894E-003   2.9062579E-004  -7.7530024E-003   2.8623638E-004  -7.7350166E-003   2.6888095E-004  -7.7609097E-003   2.3210846E-004  -7.7774116E-003   3.1606539E-004  -7.7330833E-003   2.9343973E-004  -7.6821689E-003   2.8068338E-004  -7.7054954E-003   2.3857376E-004  -7.6802459E-003   2.3630758E-004  -7.7935142E-003   3.1573592E-004  -7.7277502E-003   3.0646521E-004  -7.6629370E-003   3.0780166E-004  -7.6364161E-003   1.6137911E-004  -7.6859429E-003   3.0141516E-004  -7.6342410E-003   2.6625969E-004  -7.6393869E-003   3.2226808E-004  -7.6747566E-003   3.3595954E-004  -7.5531122E-003   2.7052338E-004  -7.6164733E-003   2.8914539E-004  -7.5904506E-003   1.8094207E-004  -7.5743958E-003   2.6566703E-004  -7.6476146E-003   3.1473765E-004  -7.5652423E-003   3.7729824E-004  -7.5886250E-003   2.5495963E-004  -7.7029474E-003   3.6615213E-004  -7.6576484E-003   2.8719646E-004  -7.6477355E-003   2.4209390E-004  -7.6284907E-003   4.1050134E-004  -7.7217981E-003   5.0164404E-004  -7.6205342E-003   3.4025579E-004  -7.4812177E-003   3.0837740E-004  -7.7712908E-003   3.5441004E-004  -7.5526134E-003   3.4429478E-004  -7.4745840E-003   3.7005680E-004  -7.5589707E-003   2.9360229E-004  -7.7592234E-003   3.2319095E-004  -7.6179759E-003   3.0564588E-004  -7.5764559E-003   1.6002839E-004  -7.7894962E-003   2.4886437E-004  -7.7017446E-003   3.2818323E-004 
